,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
1020,Quality Assurance Specialist at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,02 Dec 2022,23 Dec 2022,21,13,https://www.careerjunction.co.za/quality-assurance-specialist-at-rand-mutual-assurance-job-2493851.aspx
1021,Business Analyst / Product Owner,"Cape Town, Western Cape",Permanent Senior position,iOCO Recruitment Solutions,R Undisclosed,,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/business-analyst-product-owner-job-2495215.aspx
1022,BI Admin/Engineer (CPT Hybrid) at Datafin Recruitment,"Cape Town, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,02 Dec 2022,30 Dec 2022,28,20,https://www.careerjunction.co.za/bi-admin-engineer-cpt-hybrid-at-datafin-recruitment-job-2495021.aspx
1023,Implementation Consultant at ERS BIO Durbanville (PTY) LTD,"Durbanville, Western Cape",Permanent Intermediate position,ERS Biometrics,"R8,000 - R12,000 per month",8000.0,05 Dec 2022,12 Dec 2022,7,2,https://www.careerjunction.co.za/implementation-consultant-at-ers-bio-durbanville-pty-ltd-job-2491670.aspx
1024,Product Owner at Datafin Recruitment,"Century City, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,03 Dec 2022,22 Dec 2022,19,12,https://www.careerjunction.co.za/product-owner-at-datafin-recruitment-job-2493927.aspx
1025,Debtors and Cashbook Clerk,"Johannesburg, Gauteng",Permanent Intermediate position,Ultra Personnel cc,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/debtors-and-cashbook-clerk-job-2495304.aspx
1026,Cloud Sales Executive (Hunter- Hybrid),"Johannesburg, Gauteng",Permanent Senior position,SciTech Placements (Pty) Ltd,"R40,000 - R50,000 per month",40000.0,09 Dec 2022,20 Dec 2022,11,10,https://www.careerjunction.co.za/cloud-sales-executive-hunter-hybrid-job-2493471.aspx
1027,Technical Product Owner at Datafin Recruitment,"Century City, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,10 Dec 2022,20 Dec 2022,10,10,https://www.careerjunction.co.za/technical-product-owner-at-datafin-recruitment-job-2493627.aspx
1028,ERP Consultant,"Eikenbosch, Western Cape",Permanent Intermediate position,Recru-it,R01 per month,1.0,07 Dec 2022,20 Dec 2022,13,10,https://www.careerjunction.co.za/erp-consultant-job-2495563.aspx
1029,Supply Chain Administrator,"Richards Bay, KwaZulu-Natal",Contract Intermediate position,Construct Executive Search,"R16,700 - R25,000 per month",16700.0,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/supply-chain-administrator-job-2494226.aspx
1030,Warehouse Controller,"Bramley, Gauteng",Permanent Intermediate position,RAD Resources SA,"R10,000 - R11,000 per month",10000.0,06 Dec 2022,14 Dec 2022,8,4,https://www.careerjunction.co.za/warehouse-controller-job-2491999.aspx
1031,MIT Professional Services Senior Engineer,"Waverley, Gauteng",Permanent Senior position,InspHired Recruitment Solutions,"R20,000 - R25,000 per month",20000.0,24 Nov 2022,28 Dec 2022,34,18,https://www.careerjunction.co.za/mit-professional-services-senior-engineer-job-2448299.aspx
1032,Business Solutions Owner,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,Dynexity,R100 - R120 per month,100.0,02 Dec 2022,21 Dec 2022,19,11,https://www.careerjunction.co.za/business-solutions-owner-job-2493708.aspx
1033,Sales Executive,"Gauteng, South Africa
 / Work From Home",Permanent Management position,iOCO Recruitment Solutions,R Undisclosed,,08 Dec 2022,11 Jan 2023,34,32,https://www.careerjunction.co.za/sales-executive-job-2495718.aspx
1034,Finance Administrator,"Johannesburg North (Johannesburg North), Gauteng",Contract Intermediate position,Stratogo,R01 - R02 per month,1.0,07 Dec 2022,13 Dec 2022,6,3,https://www.careerjunction.co.za/finance-administrator-job-2495639.aspx
1035,Systems Analyst,"Durban Region, KwaZulu-Natal",Permanent Senior EE position,Vital Element (Pty) Ltd,R Undisclosed,,09 Dec 2022,12 Jan 2023,34,33,https://www.careerjunction.co.za/systems-analyst-job-2495876.aspx
1036,Chef at Sixty Eighty People,United Kingdom,Contract Intermediate position,Sixty Eight People,Undisclosed,,09 Dec 2022,04 Jan 2023,26,25,https://www.careerjunction.co.za/chef-at-sixty-eighty-people-job-2494864.aspx
1037,Electrical Engineering Specialist,"Pretoria, Gauteng",Permanent Senior position,Recru-it,R Undisclosed,,01 Dec 2022,13 Dec 2022,12,3,https://www.careerjunction.co.za/electrical-engineering-specialist-job-2492484.aspx
1038,Senior Business Analyst,"Sandown, Gauteng",Permanent Senior EE position,Vital Element (Pty) Ltd,R Undisclosed,,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/senior-business-analyst-job-2494266.aspx
1039,Data Scientist,"Tokai, Western Cape",Permanent Intermediate position,The Talent Experts,Undisclosed,,10 Dec 2022,26 Dec 2022,16,16,https://www.careerjunction.co.za/data-scientist-job-2493644.aspx
1040,Health & Safety Officer at Westfalia Fruit Estates (Pty) Ltd,"Howick, KwaZulu-Natal",Permanent Intermediate position,Westfalia Fruit,R Undisclosed,,09 Dec 2022,25 Dec 2022,16,15,https://www.careerjunction.co.za/health-%26-safety-officer-at-westfalia-fruit-estates-pty-ltd-job-2493334.aspx
1041,.Net Application Developer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,06 Dec 2022,04 Jan 2023,29,25,https://www.careerjunction.co.za/net-application-developer-job-2495346.aspx
1042,Process Engineer,"Turffontein, Gauteng",Permanent Senior position,Intellistaff Outsourced Services,R Undisclosed,,06 Dec 2022,17 Dec 2022,11,7,https://www.careerjunction.co.za/process-engineer-job-2493138.aspx
1043,Project Assistant,"Port Elizabeth, Eastern Cape",Permanent Intermediate position,Jackie Cory Recruitment,Undisclosed,,04 Dec 2022,11 Dec 2022,7,1,https://www.careerjunction.co.za/project-assistant-job-2491404.aspx
1044,Optimisation Specialist,"Johannesburg, Gauteng",Permanent Senior position,ProApp HR Solutions,"R60,000 per month",60000.0,09 Dec 2022,12 Jan 2023,34,33,https://www.careerjunction.co.za/optimisation-specialist-job-2495824.aspx
1045,Draughtsman / Designer (Co-Ordinator),"Centurion, Gauteng",Permanent Senior position,Carlysle Human Capital,"R20,000 - R41,700 per month",20000.0,06 Dec 2022,30 Dec 2022,24,20,https://www.careerjunction.co.za/draughtsman-designer-co-ordinator-job-2495311.aspx
1046,Health and Safety Officer at Adcorp,"Boquinar Industrial Area (Airport Industria), Western Cape",Contract Senior position,Adcorp Blu,"R14,000 - R15,000 per month",14000.0,09 Dec 2022,25 Dec 2022,16,15,https://www.careerjunction.co.za/health-and-safety-officer-at-adcorp-job-2493456.aspx
1047,Supervisor: Production (Midrand) at Mustek Limited,"Midrand, Gauteng",Permanent Intermediate EE position,Mustek Limited,Undisclosed,,04 Dec 2022,20 Dec 2022,16,10,https://www.careerjunction.co.za/supervisor-production-midrand-at-mustek-limited-job-2492886.aspx
1048,Professional Architect or Snr. Architectural Technologist at GIBB,"Cape Town, Western Cape",Permanent Senior position,GIBB,R Undisclosed,,10 Dec 2022,26 Dec 2022,16,16,https://www.careerjunction.co.za/professional-architect-or-snr-architectural-technologist-at-gibb-job-2493507.aspx
1049,Technical Executive at GIBB,"New Redruth, Gauteng",Permanent Management position,GIBB,R Undisclosed,,08 Dec 2022,02 Jan 2023,25,23,https://www.careerjunction.co.za/technical-executive-at-gibb-job-2494450.aspx
1050,Mechanical Draughtsman,"Irene, Gauteng",Permanent Intermediate position,Taylored Appointments,"R20,000 - R30,000 per month",20000.0,03 Dec 2022,20 Dec 2022,17,10,https://www.careerjunction.co.za/mechanical-draughtsman-job-2492834.aspx
1051,Property Portfolio Accountant,"Cape Town, Western Cape",Permanent Intermediate position,Strategic Personnel,"R250,000 - R291,700 per month",250000.0,07 Dec 2022,13 Dec 2022,6,3,https://www.careerjunction.co.za/property-portfolio-accountant-job-2495634.aspx
1052,PORTFOLIO ASSISTANT ACCOUNTANT,"Cape Town, Western Cape",Permanent Senior position,Secondments,R Undisclosed,,07 Dec 2022,13 Dec 2022,6,3,https://www.careerjunction.co.za/portfolio-assistant-accountant-job-2495609.aspx
1053,ATM Demand Planner,"Sandown, Gauteng",Permanent Senior position,J Smith Collier and Associate (PTY) LTD,Undisclosed,,22 Nov 2022,26 Dec 2022,34,16,https://www.careerjunction.co.za/atm-demand-planner-job-2487590.aspx
1054,Compliance Officer (Cape Town),"Cape Town, Western Cape",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,09 Dec 2022,12 Jan 2023,34,33,https://www.careerjunction.co.za/compliance-officer-cape-town-job-2495870.aspx
1055,Regional: Customer Service Representative,"Free State, South Africa",Temporary Intermediate EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/regional-customer-service-representative-job-2495441.aspx
1056,Forex Business Consultant (Pretoria),"Pretoria CBD, Gauteng
 / Work From Home",Permanent Intermediate position,The Talent Experts,Undisclosed,,23 Nov 2022,27 Dec 2022,34,17,https://www.careerjunction.co.za/forex-business-consultant-pretoria-job-2484647.aspx
1057,IT Recruiter at Afrizan People Intelligence,"Sandhurst, Gauteng",Permanent Junior position,Afrizan People Intelligence,"R20,000 per month",20000.0,22 Nov 2022,26 Dec 2022,34,16,https://www.careerjunction.co.za/it-recruiter-at-afrizan-people-intelligence-job-2478657.aspx
1058,Resident Engineer,"Limpopo, South Africa",Permanent Intermediate position,Mass Staffing Projects,"R150,000 - R158,300 per month",150000.0,07 Dec 2022,02 Jan 2023,26,23,https://www.careerjunction.co.za/resident-engineer-job-2494389.aspx
1059,Project Coordinator,"Durban Region, KwaZulu-Natal",Contract Junior position,Resourgenix,R Undisclosed,,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/project-coordinator-job-2495384.aspx
1060,Team Leader - Agents at Merchants,"Parktown, Gauteng",Permanent Senior position,Merchants SA,R Undisclosed,,03 Dec 2022,29 Dec 2022,26,19,https://www.careerjunction.co.za/team-leader-agents-at-merchants-job-2494008.aspx
1061,Team Leader Agents at Merchants,"Parktown, Gauteng",Permanent Senior position,Merchants SA,R Undisclosed,,03 Dec 2022,29 Dec 2022,26,19,https://www.careerjunction.co.za/team-leader-agents-at-merchants-job-2494029.aspx
1062,IT Recruiter at Afrizan People Intelligence,"Sandown, Gauteng",Permanent Intermediate position,Afrizan People Intelligence,"R30,000 per month",30000.0,22 Nov 2022,26 Dec 2022,34,16,https://www.careerjunction.co.za/it-recruiter-at-afrizan-people-intelligence-job-2478684.aspx
1063,Receptionist/Switchboard Operator,"Stellenbosch, Western Cape",Contract Intermediate position,Intellistaff Outsourced Services,R Undisclosed,,02 Dec 2022,14 Dec 2022,12,4,https://www.careerjunction.co.za/receptionist-switchboard-operator-job-2492622.aspx
1064,Operations Execution Assistant,"Somerset West, Western Cape",Permanent Intermediate position,OTTOBAUTHENTIC (PTY) LTD,"R15,000 - R18,000 per month",15000.0,05 Dec 2022,12 Dec 2022,7,2,https://www.careerjunction.co.za/operations-execution-assistant-job-2491675.aspx
1065,Team Leader at Merchants,"Cape Town CBD, Western Cape",Permanent Intermediate position,Merchants SA,Undisclosed,,04 Dec 2022,12 Dec 2022,8,2,https://www.careerjunction.co.za/team-leader-at-merchants-job-2491709.aspx
1066,Senior Auditor,"Cape Town, Western Cape",Permanent Intermediate position,Red Rock Recruitment,"R30,000 - R35,000 per month",30000.0,07 Dec 2022,05 Jan 2023,29,26,https://www.careerjunction.co.za/senior-auditor-job-2495546.aspx
1067,Executive Womens Apparel,"Cape Town Region, Western Cape",Permanent Intermediate position,Michele Visser Recruiters,Undisclosed,,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/executive-womens-apparel-job-2495542.aspx
1068,Wholesale Specialist (FMCG),"Johannesburg Region, Gauteng",Permanent Intermediate position,Vital Element (Pty) Ltd,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,11,https://www.careerjunction.co.za/wholesale-specialist-fmcg-job-2492976.aspx
1069,Senior Software Developer,"Germiston, Gauteng",Permanent Specialist position,Complement Recruitment,"R70,000 - R80,000 per month",70000.0,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/senior-software-developer-job-2492108.aspx
1070,Finance Business Partner,"Johannesburg North (Johannesburg North), Gauteng",Contract Intermediate position,Stratogo,R01 - R02 per month,1.0,04 Dec 2022,13 Dec 2022,9,3,https://www.careerjunction.co.za/finance-business-partner-job-2492840.aspx
1071,IT Sales Account Consultant at Afrizan People Intelligence,"Sandown, Gauteng",Permanent Junior position,Afrizan People Intelligence,"R20,000 per month",20000.0,22 Nov 2022,26 Dec 2022,34,16,https://www.careerjunction.co.za/it-sales-account-consultant-at-afrizan-people-intelligence-job-2478693.aspx
1072,Specialist CVM Systems,"West Rand, Gauteng",Permanent Specialist EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/specialist-cvm-systems-job-2494216.aspx
1073,Metallurgist at SFG Engineering Services PTY LTD,"Montague Gardens, Western Cape",Permanent Senior position,SFG Engineering Services,Undisclosed,,07 Dec 2022,14 Dec 2022,7,4,https://www.careerjunction.co.za/metallurgist-at-sfg-engineering-services-pty-ltd-job-2492041.aspx
1074,IT Operations Co-ordinator,"Centurion, Gauteng",Permanent Specialist position,RAD Resources SA,"R20,000 - R30,000 per month",20000.0,02 Dec 2022,18 Dec 2022,16,8,https://www.careerjunction.co.za/it-operations-co-ordinator-job-2492509.aspx
1075,Senior C# Developer for Global Wealth Fintech @R950K to R1.2MIL P/A (JHB or Cape Town - Hybrid) at e-Merge IT Recruitment,"Johannesburg, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R91,700 - R100,000 per month",91700.0,05 Dec 2022,13 Dec 2022,8,3,https://www.careerjunction.co.za/senior-c%23-developer-for-global-wealth-fintech-r950k-to-r12mil-p-a-jhb-or-cape-town-hybrid-at-e-merge-it-recruitment-job-2491828.aspx
1076,Team Leader at Merchants,"Johannesburg, Gauteng",Permanent Intermediate position,Merchants SA,Undisclosed,,04 Dec 2022,11 Dec 2022,7,1,https://www.careerjunction.co.za/team-leader-at-merchants-job-2491516.aspx
1077,Team Leader at Merchants,"Cape Town CBD, Western Cape",Permanent Intermediate position,Merchants SA,Undisclosed,,04 Dec 2022,11 Dec 2022,7,1,https://www.careerjunction.co.za/team-leader-at-merchants-job-2491454.aspx
1078,Legal case agent,"Midrand, Gauteng",Permanent Intermediate position,InspHired Recruitment Solutions,"R10,000 - R20,000 per month",10000.0,14 Nov 2022,18 Dec 2022,34,8,https://www.careerjunction.co.za/legal-case-agent-job-2486886.aspx
1079,Analyst Programmer Intern,"Eikenbosch, Western Cape",Permanent Junior position,Recru-it,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/analyst-programmer-intern-job-2495170.aspx
1080,SPECIALIST: ENVIRONMENT AND CLIMATE CHANGE,"Centurion, Gauteng",Permanent Senior position,Secondments,R Undisclosed,,06 Dec 2022,12 Dec 2022,6,2,https://www.careerjunction.co.za/specialist-environment-and-climate-change-job-2495472.aspx
1081,Junior Architect / Architectural Technologist at GIBB,"Cape Town, Western Cape",Permanent Junior position,GIBB,R Undisclosed,,07 Dec 2022,01 Jan 2023,25,22,https://www.careerjunction.co.za/junior-architect-architectural-technologist-at-gibb-job-2494340.aspx
1082,Diesel Technician (x2),"Cape Town CBD, Western Cape",Permanent Intermediate position,Bay Recruitment,"R19,000 per month",19000.0,04 Dec 2022,11 Dec 2022,7,1,https://www.careerjunction.co.za/diesel-technician-x2-job-2491562.aspx
1083,Senior Product Specialist,"Centurion, Gauteng",Permanent Intermediate position,Mass Staffing Projects,"R75,000 - R100,000 per month",75000.0,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/senior-product-specialist-job-2495349.aspx
1084,Specialist Customer Value Management Systems,"West Rand, Gauteng",Permanent Specialist EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,06 Dec 2022,22 Dec 2022,16,12,https://www.careerjunction.co.za/specialist-customer-value-management-systems-job-2493182.aspx
1085,Change management Specialist,"Johannesburg Region, Gauteng",Contract Specialist EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,06 Dec 2022,13 Dec 2022,7,3,https://www.careerjunction.co.za/change-management-specialist-job-2491818.aspx
1086,Creative Technologist at Mediro ICT,"Gauteng, South Africa",Permanent Senior position,Mediro Application Consulting,R Undisclosed,,08 Dec 2022,14 Dec 2022,6,4,https://www.careerjunction.co.za/creative-technologist-at-mediro-ict-job-2495738.aspx
1087,Information Security Risk Officer at Headhunters,"Cape Town Region, Western Cape",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,05 Dec 2022,16 Dec 2022,11,6,https://www.careerjunction.co.za/information-security-risk-officer-at-headhunters-job-2495173.aspx
